-0.0010347,-0.00684561,0.00986501,0.0170844,0.00057297,-0.020038
6.86629e-05,8.72821e-05,6.71737e-05,-8.70082e-05,-1.80313e-05,6.82321e-05
7.95328e-05,-0.730698,1.74333,-1.1383,0.159155,0.159209
-0.00758848,-0.485194,2.06937,-1.73665,0.206905,0.193761
-0.00758848,-0.485194,2.06937,-1.73665,0.206905,0.193761
